"","player.name","type.name","location.x","location.y","cluster"
"22315","M""Baye Babacar Niang","Pass",66,12,4
"22316","Idrissa Gana Gueye","Pass",57,19,1
"22317","Andrés Mateus Uribe Villa","Pass",48,19,2
"22318","Cheikhou Kouyaté","Pass",48,63,2
"22319","Ismaïla Sarr","Pass",58,74,3
"22320","Cheikhou Kouyaté","Pass",55,68,2
"22321","Radamel Falcao García Zárate","Pass",59,63,4
"22322","Juan Fernando Quintero Paniagua","Pass",69,70,2
"22323","Carlos Alberto Sánchez Moreno","Pass",22,55,1
"22324","Juan Fernando Quintero Paniagua","Pass",52,41,2
"22325","Cheikhou Kouyaté","Pass",41,49,2
"22326","Juan Guillermo Cuadrado Bello","Pass",67,72,3
"22327","Idrissa Gana Gueye","Pass",63,13,1
"22328","M""Baye Babacar Niang","Pass",89,30,4
"22329","Cheikhou Kouyaté","Pass",53,56,2
"22330","Radamel Falcao García Zárate","Pass",77,3,4
"22331","Cheikhou Kouyaté","Pass",55,75,2
"22332","Ismaïla Sarr","Pass",90,70,3
"22333","Andrés Mateus Uribe Villa","Pass",35,11,2
"22334","Radamel Falcao García Zárate","Pass",61,7,4
"22335","Cheikhou Kouyaté","Pass",83,75,2
"22336","Ismaïla Sarr","Pass",118,68,3
"22337","Idrissa Gana Gueye","Pass",45,51,1
"22338","M""Baye Babacar Niang","Pass",67,41,4
"22339","Radamel Falcao García Zárate","Pass",87,70,4
"22340","Juan Fernando Quintero Paniagua","Pass",70,77,2
"22341","Carlos Alberto Sánchez Moreno","Pass",82,58,1
"22342","Andrés Mateus Uribe Villa","Pass",96,24,2
"22343","Sadio Mané","Pass",91,78,3
"22344","Cheikhou Kouyaté","Pass",91,62,2
"22345","M""Baye Babacar Niang","Pass",97,51,4
"22346","Carlos Alberto Sánchez Moreno","Pass",70,60,1
"22347","Juan Fernando Quintero Paniagua","Pass",65,5,2
"22348","Sadio Mané","Pass",50,64,3
"22349","Sadio Mané","Pass",85,60,3
"22350","Carlos Alberto Sánchez Moreno","Pass",26,42,1
"22351","Andrés Mateus Uribe Villa","Pass",41,28,2
"22352","Carlos Alberto Sánchez Moreno","Pass",28,31,1
"22353","Carlos Alberto Sánchez Moreno","Pass",34,43,1
"22354","Juan Guillermo Cuadrado Bello","Pass",78,64,3
"22355","Juan Fernando Quintero Paniagua","Pass",83,58,2
"22356","Cheikhou Kouyaté","Pass",70,69,2
"22357","Ismaïla Sarr","Pass",82,66,3
"22358","Sadio Mané","Pass",76,57,3
"22359","Idrissa Gana Gueye","Pass",67,62,1
"22360","Sadio Mané","Pass",62,49,3
"22361","Juan Guillermo Cuadrado Bello","Pass",34,72,3
"22362","Carlos Alberto Sánchez Moreno","Pass",40,60,1
"22363","Juan Guillermo Cuadrado Bello","Pass",108,80,3
"22364","Radamel Falcao García Zárate","Pass",61,41,4
"22365","Juan Fernando Quintero Paniagua","Pass",53,40,2
"22366","Andrés Mateus Uribe Villa","Pass",55,15,2
"22367","M""Baye Babacar Niang","Pass",75,4,4
"22368","Cheikhou Kouyaté","Pass",66,26,2
"22369","Radamel Falcao García Zárate","Pass",100,59,4
"22370","Juan Fernando Quintero Paniagua","Pass",86,55,2
"22371","Juan Fernando Quintero Paniagua","Pass",88,32,2
"22372","Andrés Mateus Uribe Villa","Pass",47,18,2
"22373","Ismaïla Sarr","Pass",78,64,3
"22374","Juan Fernando Quintero Paniagua","Pass",43,36,2
"22375","Juan Guillermo Cuadrado Bello","Pass",51,75,3
"22376","Carlos Alberto Sánchez Moreno","Pass",65,30,1
"22377","Juan Guillermo Cuadrado Bello","Pass",78,80,3
"22378","Radamel Falcao García Zárate","Pass",87,71,4
"22379","Juan Guillermo Cuadrado Bello","Pass",81,74,3
"22380","Carlos Alberto Sánchez Moreno","Pass",64,72,1
"22381","Cheikhou Kouyaté","Pass",44,36,2
"22382","Carlos Alberto Sánchez Moreno","Pass",67,31,1
"22383","Andrés Mateus Uribe Villa","Pass",78,22,2
"22384","M""Baye Babacar Niang","Pass",34,62,4
"22385","Ismaïla Sarr","Pass",34,51,3
"22386","Cheikhou Kouyaté","Dribble",46,62,2
"22387","Cheikhou Kouyaté","Pass",51,61,2
"22388","Ismaïla Sarr","Pass",60,68,3
"22389","Sadio Mané","Pass",83,56,3
"22390","Juan Guillermo Cuadrado Bello","Pass",63,80,3
"22391","Juan Fernando Quintero Paniagua","Pass",69,64,2
"22392","Juan Guillermo Cuadrado Bello","Pass",97,78,3
"22393","Andrés Mateus Uribe Villa","Pass",65,35,2
"22394","Juan Guillermo Cuadrado Bello","Pass",99,79,3
"22395","Juan Fernando Quintero Paniagua","Pass",69,58,2
"22396","Andrés Mateus Uribe Villa","Pass",96,44,2
"22397","Radamel Falcao García Zárate","Pass",93,27,4
"22398","M""Baye Babacar Niang","Pass",50,74,4
"22399","Ismaïla Sarr","Dribble",45,66,3
"22400","Radamel Falcao García Zárate","Pass",72,25,4
"22401","Juan Guillermo Cuadrado Bello","Pass",96,72,3
"22402","Juan Fernando Quintero Paniagua","Pass",87,70,2
"22403","Sadio Mané","Pass",55,41,3
"22404","Andrés Mateus Uribe Villa","Pass",55,10,2
"22405","Carlos Alberto Sánchez Moreno","Pass",64,24,1
"22406","Juan Guillermo Cuadrado Bello","Dribble",98,69,3
"22407","Idrissa Gana Gueye","Pass",46,25,1
"22408","Carlos Alberto Sánchez Moreno","Pass",74,41,1
"22409","Cheikhou Kouyaté","Pass",71,63,2
"22410","Ismaïla Sarr","Pass",116,59,3
"22411","Andrés Mateus Uribe Villa","Pass",19,26,2
"22412","Idrissa Gana Gueye","Pass",100,69,1
"22413","Juan Fernando Quintero Paniagua","Pass",88,67,2
"22414","Andrés Mateus Uribe Villa","Pass",87,57,2
"22415","Carlos Alberto Sánchez Moreno","Pass",39,38,1
"22416","Juan Fernando Quintero Paniagua","Pass",46,64,2
"22417","Andrés Mateus Uribe Villa","Pass",71,27,2
"22418","Juan Fernando Quintero Paniagua","Pass",62,55,2
"22419","Idrissa Gana Gueye","Pass",47,17,1
"22420","Idrissa Gana Gueye","Pass",67,18,1
"22421","Sadio Mané","Pass",100,38,3
"22422","Idrissa Gana Gueye","Pass",67,4,1
"22423","Juan Fernando Quintero Paniagua","Pass",42,80,2
"22424","Juan Fernando Quintero Paniagua","Pass",44,42,2
"22425","Andrés Mateus Uribe Villa","Pass",55,17,2
"22426","Carlos Alberto Sánchez Moreno","Pass",52,37,1
"22427","Juan Fernando Quintero Paniagua","Pass",58,55,2
"22428","Juan Guillermo Cuadrado Bello","Pass",81,78,3
"22429","Idrissa Gana Gueye","Pass",21,36,1
"22430","Ismaïla Sarr","Pass",54,62,3
"22431","Sadio Mané","Pass",88,24,3
"22432","M""Baye Babacar Niang","Pass",99,62,4
"22433","Idrissa Gana Gueye","Pass",89,54,1
"22434","M""Baye Babacar Niang","Pass",90,62,4
"22435","Juan Fernando Quintero Paniagua","Pass",43,48,2
"22436","Juan Guillermo Cuadrado Bello","Pass",101,72,3
"22437","Radamel Falcao García Zárate","Pass",117,27,4
"22438","Sadio Mané","Pass",56,77,3
"22439","Idrissa Gana Gueye","Pass",38,40,1
"22440","Idrissa Gana Gueye","Pass",43,32,1
"22441","Sadio Mané","Pass",64,73,3
"22442","Ismaïla Sarr","Pass",73,76,3
"22443","Sadio Mané","Pass",65,75,3
"22444","Idrissa Gana Gueye","Pass",44,40,1
"22445","Sadio Mané","Shot",95,51,3
"22446","Andrés Mateus Uribe Villa","Pass",45,33,2
"22447","Juan Guillermo Cuadrado Bello","Pass",76,76,3
"22448","Juan Fernando Quintero Paniagua","Pass",54,66,2
"22449","Andrés Mateus Uribe Villa","Pass",66,28,2
"22450","Carlos Alberto Sánchez Moreno","Pass",53,42,1
"22451","Juan Fernando Quintero Paniagua","Pass",90,79,2
"22452","Juan Fernando Quintero Paniagua","Pass",119,79,2
"22453","Radamel Falcao García Zárate","Shot",114,43,4
"22454","Ismaïla Sarr","Pass",29,74,3
"22455","Carlos Alberto Sánchez Moreno","Pass",48,33,1
"22456","Andrés Mateus Uribe Villa","Pass",65,17,2
"22457","Sadio Mané","Pass",66,55,3
"22458","Juan Fernando Quintero Paniagua","Pass",55,52,2
"22459","Juan Guillermo Cuadrado Bello","Pass",90,79,3
"22460","M""Baye Babacar Niang","Pass",94,49,4
"22461","Juan Fernando Quintero Paniagua","Pass",37,57,2
"22462","Juan Guillermo Cuadrado Bello","Pass",63,79,3
"22463","Juan Fernando Quintero Paniagua","Pass",52,63,2
"22464","Carlos Alberto Sánchez Moreno","Pass",35,68,1
"22465","Juan Guillermo Cuadrado Bello","Pass",42,79,3
"22466","Carlos Alberto Sánchez Moreno","Pass",34,73,1
"22467","Juan Fernando Quintero Paniagua","Pass",53,27,2
"22468","Carlos Alberto Sánchez Moreno","Pass",49,41,1
"22469","Juan Fernando Quintero Paniagua","Pass",54,73,2
"22470","Juan Guillermo Cuadrado Bello","Pass",82,79,3
"22471","Andrés Mateus Uribe Villa","Pass",84,69,2
"22472","Juan Guillermo Cuadrado Bello","Pass",84,78,3
"22473","Carlos Alberto Sánchez Moreno","Pass",71,41,1
"22474","Juan Fernando Quintero Paniagua","Pass",83,40,2
"22475","Radamel Falcao García Zárate","Pass",100,41,4
"22476","Andrés Mateus Uribe Villa","Pass",93,53,2
"22477","Juan Fernando Quintero Paniagua","Pass",119,79,2
"22478","Sadio Mané","Pass",60,40,3
"22479","Idrissa Gana Gueye","Pass",55,25,1
"22480","Juan Guillermo Cuadrado Bello","Pass",39,11,3
"22481","Sadio Mané","Pass",71,40,3
"22482","Carlos Alberto Sánchez Moreno","Pass",52,37,1
"22483","Idrissa Gana Gueye","Pass",44,39,1
"22484","Cheikhou Kouyaté","Pass",92,69,2
"22485","Sadio Mané","Pass",96,63,3
"22486","M""Baye Babacar Niang","Shot",113,52,4
"22487","Cheikhou Kouyaté","Pass",67,77,2
"22488","Idrissa Gana Gueye","Pass",55,35,1
"22489","Sadio Mané","Pass",105,19,3
"22490","Ismaïla Sarr","Shot",108,51,3
"22491","Ismaïla Sarr","Dribble",72,73,3
"22492","Ismaïla Sarr","Pass",114,65,3
"22493","Sadio Mané","Dribble",110,76,3
"22494","Juan Fernando Quintero Paniagua","Pass",18,17,2
"22495","Idrissa Gana Gueye","Pass",90,50,1
"22496","Cheikhou Kouyaté","Dribble",77,69,2
"22497","Cheikhou Kouyaté","Pass",76,64,2
"22498","Idrissa Gana Gueye","Pass",67,51,1
"22499","Idrissa Gana Gueye","Pass",71,53,1
"22500","Sadio Mané","Pass",84,59,3
"22501","Idrissa Gana Gueye","Pass",82,67,1
"22502","Sadio Mané","Pass",92,55,3
"22503","Idrissa Gana Gueye","Pass",28,65,1
"22504","Ismaïla Sarr","Pass",43,75,3
"22505","Carlos Alberto Sánchez Moreno","Pass",60,6,1
"22506","Juan Guillermo Cuadrado Bello","Pass",3,4,3
"22507","Idrissa Gana Gueye","Pass",53,57,1
"22508","Idrissa Gana Gueye","Pass",80,49,1
"22509","Idrissa Gana Gueye","Pass",77,78,1
"22510","Juan Fernando Quintero Paniagua","Pass",64,44,2
"22511","Radamel Falcao García Zárate","Pass",88,37,4
"22512","Juan Fernando Quintero Paniagua","Pass",70,18,2
"22513","Juan Fernando Quintero Paniagua","Pass",74,11,2
"22514","Cheikhou Kouyaté","Pass",34,59,2
"22515","Idrissa Gana Gueye","Pass",49,52,1
"22516","Juan Fernando Quintero Paniagua","Pass",33,67,2
"22517","Juan Guillermo Cuadrado Bello","Pass",46,53,3
"22518","Radamel Falcao García Zárate","Pass",57,41,4
"22519","Jefferson Andrés Lerma Solís","Pass",52,42,1
"22520","Idrissa Gana Gueye","Pass",43,24,1
"22521","Juan Guillermo Cuadrado Bello","Pass",36,64,3
"22522","Carlos Alberto Sánchez Moreno","Pass",30,59,1
"22523","Juan Fernando Quintero Paniagua","Pass",45,80,2
"22524","Juan Guillermo Cuadrado Bello","Pass",52,65,3
"22525","Ismaïla Sarr","Pass",86,77,3
"22526","Idrissa Gana Gueye","Pass",9,64,1
"22527","Carlos Alberto Sánchez Moreno","Pass",77,19,1
"22528","Cheikhou Kouyaté","Pass",62,69,2
"22529","Jefferson Andrés Lerma Solís","Pass",56,22,1
"22530","Juan Guillermo Cuadrado Bello","Pass",22,52,3
"22531","Jefferson Andrés Lerma Solís","Pass",57,50,1
"22532","Juan Guillermo Cuadrado Bello","Pass",56,66,3
"22533","Juan Fernando Quintero Paniagua","Pass",63,80,2
"22534","Idrissa Gana Gueye","Pass",60,35,1
"22535","Sadio Mané","Pass",99,34,3
"22536","Cheikhou Kouyaté","Pass",53,8,2
"22537","Piotr Zielinski","Pass",61,40,2
"22538","Grzegorz Krychowiak","Pass",40,35,1
"22539","Takashi Usami","Pass",44,12,4
"22540","Kamil Grosicki","Pass",77,75,4
"22541","Piotr Zielinski","Pass",86,76,2
"22542","Robert Lewandowski","Pass",88,66,5
"22543","Piotr Zielinski","Pass",81,63,2
"22544","Kamil Grosicki","Pass",106,20,4
"22545","Takashi Usami","Pass",19,54,4
"22546","Jacek Góralski","Pass",57,24,2
"22547","Jacek Góralski","Pass",34,19,2
"22548","Jacek Góralski","Pass",41,12,2
"22549","Grzegorz Krychowiak","Pass",23,32,1
"22550","Kamil Grosicki","Pass",30,78,4
"22551","Grzegorz Krychowiak","Pass",43,58,1
"22552","Kamil Grosicki","Pass",39,46,4
"22553","Gaku Shibasaki","Pass",53,71,1
"22554","Gaku Shibasaki","Pass",54,79,1
"22555","Hotaru Yamaguchi","Pass",42,13,1
"22556","Takashi Usami","Pass",56,14,4
"22557","Hotaru Yamaguchi","Pass",54,7,1
"22558","Grzegorz Krychowiak","Pass",55,77,1
"22559","Hotaru Yamaguchi","Pass",50,3,1
"22560","Gaku Shibasaki","Pass",51,13,1
"22561","Gaku Shibasaki","Pass",67,65,1
"22562","Gaku Shibasaki","Pass",58,47,1
"22563","Piotr Zielinski","Pass",58,40,2
"22564","Robert Lewandowski","Pass",66,37,5
"22565","Kamil Grosicki","Pass",104,59,4
"22566","Kamil Grosicki","Pass",103,77,4
"22567","Takashi Usami","Pass",33,12,4
"22568","Takashi Usami","Pass",55,3,4
"22569","Robert Lewandowski","Pass",74,71,5
"22570","Robert Lewandowski","Dribble",83,23,5
"22571","Robert Lewandowski","Pass",74,13,5
"22572","Robert Lewandowski","Pass",69,4,5
"22573","Grzegorz Krychowiak","Pass",53,27,1
"22574","Jacek Góralski","Pass",78,16,2
"22575","Piotr Zielinski","Pass",92,20,2
"22576","Takashi Usami","Pass",63,14,4
"22577","Hotaru Yamaguchi","Pass",68,36,1
"22578","Gaku Shibasaki","Pass",76,56,1
"22579","Grzegorz Krychowiak","Pass",38,58,1
"22580","Gaku Shibasaki","Pass",58,60,1
"22581","Gaku Shibasaki","Pass",54,69,1
"22582","Gaku Shibasaki","Pass",52,68,1
"22583","Gaku Shibasaki","Pass",59,67,1
"22584","Robert Lewandowski","Pass",84,28,5
"22585","Gaku Shibasaki","Pass",36,67,1
"22586","Gaku Shibasaki","Pass",46,72,1
"22587","Takashi Usami","Pass",58,26,4
"22588","Hotaru Yamaguchi","Pass",41,27,1
"22589","Gaku Shibasaki","Pass",52,39,1
"22590","Gaku Shibasaki","Pass",57,59,1
"22591","Piotr Zielinski","Pass",63,75,2
"22592","Kamil Grosicki","Pass",71,74,4
"22593","Piotr Zielinski","Pass",81,74,2
"22594","Kamil Grosicki","Pass",93,78,4
"22595","Piotr Zielinski","Dribble",94,66,2
"22596","Piotr Zielinski","Pass",88,68,2
"22597","Jacek Góralski","Pass",67,11,2
"22598","Jacek Góralski","Pass",64,18,2
"22599","Grzegorz Krychowiak","Pass",65,25,1
"22600","Jacek Góralski","Pass",64,18,2
"22601","Grzegorz Krychowiak","Pass",57,26,1
"22602","Grzegorz Krychowiak","Pass",58,67,1
"22603","Piotr Zielinski","Pass",62,77,2
"22604","Takashi Usami","Pass",67,12,4
"22605","Gaku Shibasaki","Pass",49,64,1
"22606","Takashi Usami","Pass",95,38,4
"22607","Hotaru Yamaguchi","Pass",70,6,1
"22608","Hotaru Yamaguchi","Pass",65,3,1
"22609","Grzegorz Krychowiak","Pass",55,53,1
"22610","Jacek Góralski","Pass",55,13,2
"22611","Hotaru Yamaguchi","Pass",25,54,1
"22612","Robert Lewandowski","Pass",67,4,5
"22613","Grzegorz Krychowiak","Pass",65,23,1
"22614","Robert Lewandowski","Pass",100,11,5
"22615","Robert Lewandowski","Shot",98,32,5
"22616","Takashi Usami","Pass",58,22,4
"22617","Takashi Usami","Pass",99,24,4
"22618","Grzegorz Krychowiak","Pass",43,31,1
"22619","Piotr Zielinski","Pass",53,40,2
"22620","Grzegorz Krychowiak","Pass",54,40,1
"22621","Gaku Shibasaki","Pass",62,10,1
"22622","Hotaru Yamaguchi","Pass",53,59,1
"22623","Gaku Shibasaki","Pass",58,54,1
"22624","Hotaru Yamaguchi","Pass",57,66,1
"22625","Hotaru Yamaguchi","Pass",74,64,1
"22626","Takashi Usami","Pass",75,3,4
"22627","Grzegorz Krychowiak","Dribble",47,60,1
"22628","Grzegorz Krychowiak","Pass",40,48,1
"22629","Jacek Góralski","Pass",48,47,2
"22630","Jacek Góralski","Pass",59,17,2
"22631","Kamil Grosicki","Pass",116,63,4
"22632","Piotr Zielinski","Pass",108,71,2
"22633","Piotr Zielinski","Pass",103,70,2
"22634","Kamil Grosicki","Pass",101,73,4
"22635","Gaku Shibasaki","Pass",27,18,1
"22636","Hotaru Yamaguchi","Pass",47,47,1
"22637","Robert Lewandowski","Dribble",68,24,5
"22638","Piotr Zielinski","Pass",83,64,2
"22639","Kamil Grosicki","Pass",94,67,4
"22640","Takashi Usami","Pass",80,10,4
"22641","Grzegorz Krychowiak","Pass",32,41,1
"22642","Jacek Góralski","Pass",33,19,2
"22643","Grzegorz Krychowiak","Pass",41,77,1
"22644","Piotr Zielinski","Pass",65,46,2
"22645","Takashi Usami","Pass",27,26,4
"22646","Grzegorz Krychowiak","Pass",67,41,1
"22647","Piotr Zielinski","Pass",73,61,2
"22648","Jacek Góralski","Pass",58,27,2
"22649","Piotr Zielinski","Pass",57,73,2
"22650","Piotr Zielinski","Pass",37,73,2
"22651","Takashi Usami","Pass",98,17,4
"22652","Jacek Góralski","Pass",49,51,2
"22653","Grzegorz Krychowiak","Pass",57,67,1
"22654","Kamil Grosicki","Pass",60,19,4
"22655","Grzegorz Krychowiak","Pass",56,66,1
"22656","Kamil Grosicki","Pass",64,2,4
"22657","Hotaru Yamaguchi","Pass",33,43,1
"22658","Hotaru Yamaguchi","Pass",41,49,1
"22659","Gaku Shibasaki","Pass",32,69,1
"22660","Gaku Shibasaki","Pass",91,54,1
"22661","Kamil Grosicki","Pass",8,8,4
"22662","Gaku Shibasaki","Pass",119,79,1
"22663","Takashi Usami","Pass",95,29,4
"22664","Robert Lewandowski","Pass",69,18,5
"22665","Jacek Góralski","Pass",55,19,2
"22666","Piotr Zielinski","Pass",62,74,2
"22667","Robert Lewandowski","Dribble",117,79,5
"22668","Gaku Shibasaki","Pass",27,25,1
"22669","Grzegorz Krychowiak","Pass",77,54,1
"22670","Jacek Góralski","Pass",49,27,2
"22671","Jacek Góralski","Pass",51,5,2
"22672","Kamil Grosicki","Pass",57,4,4
"22673","Grzegorz Krychowiak","Pass",52,21,1
"22674","Kamil Grosicki","Shot",108,39,4
"22675","Jacek Góralski","Shot",85,48,2
"22676","Gaku Shibasaki","Pass",34,50,1
"22677","Gaku Shibasaki","Pass",31,46,1
"22678","Gaku Shibasaki","Pass",28,40,1
"22679","Hotaru Yamaguchi","Pass",59,54,1
"22680","Gaku Shibasaki","Pass",45,49,1
"22681","Hotaru Yamaguchi","Pass",59,52,1
"22682","Hotaru Yamaguchi","Pass",65,53,1
"22683","Takashi Usami","Shot",114,58,4
"22684","Grzegorz Krychowiak","Pass",54,60,1
"22685","Piotr Zielinski","Pass",63,66,2
"22686","Gaku Shibasaki","Pass",52,24,1
"22687","Takashi Usami","Pass",71,13,4
"22688","Takashi Usami","Pass",94,12,4
"22689","Gaku Shibasaki","Pass",53,43,1
"22690","Hotaru Yamaguchi","Pass",49,23,1
"22691","Gaku Shibasaki","Pass",64,71,1
"22692","Piotr Zielinski","Pass",54,42,2
"22693","Robert Lewandowski","Pass",59,37,5
"22694","Piotr Zielinski","Dribble",60,32,2
"22695","Piotr Zielinski","Pass",79,32,2
"22696","Kamil Grosicki","Pass",119,1,4
"22697","Piotr Zielinski","Pass",57,58,2
"22698","Takashi Usami","Pass",78,3,4
"22699","Takashi Usami","Pass",72,4,4
"22700","Hotaru Yamaguchi","Pass",64,15,1
"22701","Hotaru Yamaguchi","Pass",66,21,1
"22702","Takashi Usami","Pass",119,1,4
"22703","Robert Lewandowski","Pass",55,66,5
"22704","Gaku Shibasaki","Pass",26,19,1
"22705","Grzegorz Krychowiak","Pass",43,45,1
"22706","Hotaru Yamaguchi","Pass",68,27,1
"22707","Takashi Usami","Pass",94,15,4
"22708","Gaku Shibasaki","Pass",119,79,1
"22709","Hotaru Yamaguchi","Pass",43,39,1
"22710","Takashi Usami","Pass",61,8,4
"22711","Hotaru Yamaguchi","Pass",55,25,1
"22712","Takashi Usami","Pass",73,7,4
"22713","Hotaru Yamaguchi","Pass",57,13,1
"22714","Gaku Shibasaki","Pass",59,54,1
"22715","Hotaru Yamaguchi","Pass",64,6,1
"22716","Takashi Usami","Pass",99,24,4
"22717","Kamil Grosicki","Pass",57,10,4
"22718","Robert Lewandowski","Pass",81,45,5
"22719","Robert Lewandowski","Pass",109,71,5
"22720","Grzegorz Krychowiak","Pass",74,76,1
"22721","Gaku Shibasaki","Pass",56,55,1
"22722","Takashi Usami","Pass",31,42,4
"22723","Grzegorz Krychowiak","Pass",66,59,1
"22724","Piotr Zielinski","Pass",77,62,2
"22725","Grzegorz Krychowiak","Pass",50,57,1
"22726","Piotr Zielinski","Pass",66,70,2
"22727","Grzegorz Krychowiak","Pass",58,69,1
"22728","Hotaru Yamaguchi","Pass",44,42,1
"22729","Takashi Usami","Pass",99,13,4
"22730","Grzegorz Krychowiak","Pass",37,50,1
"22731","Hotaru Yamaguchi","Pass",46,61,1
"22732","Robert Lewandowski","Pass",92,12,5
"22733","Robert Lewandowski","Pass",79,12,5
"22734","Jacek Góralski","Pass",73,3,2
"22735","Kamil Grosicki","Pass",108,76,4
"22736","Takashi Usami","Pass",2,9,4
"22737","Robert Lewandowski","Pass",110,69,5
"22738","Grzegorz Krychowiak","Pass",43,55,1
"22739","Kamil Grosicki","Pass",84,75,4
"22740","Grzegorz Krychowiak","Pass",65,58,1
"22741","Jacek Góralski","Pass",78,30,2
"22742","Piotr Zielinski","Pass",105,68,2
"22743","Yuya Osako","Pass",79,12,4
"22744","Takashi Usami","Pass",68,14,4
"22745","Hotaru Yamaguchi","Pass",71,13,1
"22746","Gaku Shibasaki","Pass",68,26,1
"22747","Hotaru Yamaguchi","Pass",55,13,1
"22748","Yuya Osako","Pass",98,13,4
"22749","Hotaru Yamaguchi","Pass",83,11,1
"22750","Takashi Usami","Pass",98,13,4
"22751","Jacek Góralski","Pass",16,24,2
"22752","Hotaru Yamaguchi","Pass",32,62,1
"22753","Yuya Osako","Pass",76,40,4
"22754","Takashi Usami","Shot",97,32,4
"22755","Piotr Zielinski","Pass",34,34,2
"22756","Robert Lewandowski","Pass",46,39,5
"22757","Piotr Zielinski","Pass",56,41,2
"22758","Kamil Grosicki","Pass",91,64,4
"22759","Hotaru Yamaguchi","Pass",34,44,1
"22760","Takashi Usami","Pass",41,38,4
"22761","Hotaru Yamaguchi","Pass",35,38,1
"22762","Gaku Shibasaki","Pass",33,37,1
"22763","Hotaru Yamaguchi","Pass",52,28,1
"22764","Gaku Shibasaki","Pass",59,68,1
"22765","Hotaru Yamaguchi","Pass",66,41,1
"22766","Takashi Usami","Pass",69,30,4
"22767","Hotaru Yamaguchi","Pass",64,28,1
"22768","Hotaru Yamaguchi","Pass",58,24,1
"22769","Gaku Shibasaki","Pass",56,20,1
"22770","Hotaru Yamaguchi","Pass",47,19,1
"22771","Gaku Shibasaki","Pass",56,27,1
"22772","Hotaru Yamaguchi","Pass",46,26,1
"22773","Takashi Usami","Pass",91,11,4
"22774","Gaku Shibasaki","Pass",57,47,1
"22775","Jacek Góralski","Pass",20,26,2
"22776","Gaku Shibasaki","Pass",66,73,1
"22777","Gaku Shibasaki","Pass",58,73,1
"22778","Yuya Osako","Pass",78,78,4
"22779","Jacek Góralski","Pass",36,22,2
"22780","Grzegorz Krychowiak","Pass",55,14,1
"22781","Jacek Góralski","Pass",56,37,2
